Transaction Creation Cycle Date,Transaction Effective Date,Accounting Cycle Date,Accounting Company,Main Account,Sub Account,Product LOB,Description,Payee Name,Batch Number,Transaction Type,Group Number,Policy Number,Family Number,Credit/Debit,Amount,Check Number,User ID,Offset
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D9357956,F100166324,Credit,-13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15211_L01,Premium Renewal,,H957,Premium,36324,08D9357956,F100166324,Credit,-13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D9357956,F100166324,Debit,13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D7489491,F100166588,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D7489491,F100166588,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,36324,08D7489491,F100166588,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D7489491,F100166588,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D9577769,F100166962,Credit,-43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D9577769,F100166962,Debit,43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D9577769,F100166962,Debit,43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15211_L01,Premium Renewal,,H957,Premium,36324,08D9577769,F100166962,Credit,-43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000001707,F100190945,Debit,152.78,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000001707,F100190945,Credit,-152.78,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000001707,F100190945,Credit,-152.78,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000001707,F100190945,Debit,152.78,,,false
03/10/2026,03/10/2026,03/10/2026,C1012,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41352,10000025820,F100150947,Credit,-43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1012,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41352,10000025820,F100150947,Debit,43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1012,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41352,10000025820,F100150947,Debit,43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1012,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,41352,10000025820,F100150947,Credit,-43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39152,08S1853261,F100189787,Debit,5.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39152,08S1853261,F100189787,Credit,-5.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39152,08S1853261,F100189787,Debit,5.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15100_L61,Premium Renewal,,H957,Premium,39152,08S1853261,F100189787,Credit,-5.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36701,08D6768698,F100179724,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36701,08D6768698,F100179724,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,36701,08D6768698,F100179724,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36701,08D6768698,F100179724,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D7493778,F100166246,Debit,17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D7493778,F100166246,Credit,-17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,36324,08D7493778,F100166246,Credit,-17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D7493778,F100166246,Debit,17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35527,08D6290422,F100159693,Credit,-57.21,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35527,08D6290422,F100159693,Debit,57.21,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35527,08D6290422,F100159693,Debit,57.21,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,35527,08D6290422,F100159693,Credit,-57.21,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36701,08F6791723,F100180725,Credit,-19.03,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36701,08F6791723,F100180725,Debit,19.03,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15101_L73,Premium Renewal,,H957,Premium,36701,08F6791723,F100180725,Credit,-19.03,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36701,08F6791723,F100180725,Debit,19.03,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D9578297,F100170336,Credit,-47.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D9578297,F100170336,Debit,47.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15211_L01,Premium Renewal,,H957,Premium,36324,08D9578297,F100170336,Credit,-47.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D9578297,F100170336,Debit,47.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D9579398,F100167715,Debit,13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D9579398,F100167715,Credit,-13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15211_L01,Premium Renewal,,H957,Premium,36324,08D9579398,F100167715,Credit,-13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D9579398,F100167715,Debit,13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Cash,BankDraft,P15206_L41,Bank Draft Cash,,,BankDraft,796,2732596,F100149594,Debit,82.13,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Suspense,BankDraftClearing,P15206_L41,Bank Draft Clearing,,,BankDraft,796,2732596,F100149594,Credit,-82.13,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Premium Income Renewal,,P15206_L41,Premium Renewal,,H957,Premium,796,2732596,F100149594,Credit,-82.13,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Suspense,BankDraftClearing,P15206_L41,Bank Draft Clearing,,H957,Premium,796,2732596,F100149594,Debit,82.13,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39152,08S1853260,F100189787,Credit,-2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39152,08S1853260,F100189787,Debit,2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15100_L73,Premium Renewal,,H957,Premium,39152,08S1853260,F100189787,Credit,-2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39152,08S1853260,F100189787,Debit,2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000042420,F100190752,Credit,-95.35,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000042420,F100190752,Debit,95.35,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000042420,F100190752,Debit,95.35,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000042420,F100190752,Credit,-95.35,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000030501,F100195174,Debit,47.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000030501,F100195174,Credit,-47.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000030501,F100195174,Debit,47.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000030501,F100195174,Credit,-47.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36701,08D6791722,F100180725,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36701,08D6791722,F100180725,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36701,08D6791722,F100180725,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,36701,08D6791722,F100180725,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D6556215,F100168503,Debit,34.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D6556215,F100168503,Credit,-34.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D6556215,F100168503,Debit,34.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,36324,08D6556215,F100168503,Credit,-34.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D9578113,F100171066,Debit,34.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D9578113,F100171066,Credit,-34.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15211_L01,Premium Renewal,,H957,Premium,36324,08D9578113,F100171066,Credit,-34.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D9578113,F100171066,Debit,34.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D8800131,F100171330,Credit,-21.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D8800131,F100171330,Debit,21.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,36324,08D8800131,F100171330,Credit,-21.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D8800131,F100171330,Debit,21.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Suspense,BankDraftClearing,P15206_L41,Bank Draft Clearing,,,BankDraft,796,2976046,F100148592,Credit,-7.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Cash,BankDraft,P15206_L41,Bank Draft Cash,,,BankDraft,796,2976046,F100148592,Debit,7.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Premium Income Renewal,,P15206_L41,Premium Renewal,,H957,Premium,796,2976046,F100148592,Credit,-7.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Suspense,BankDraftClearing,P15206_L41,Bank Draft Clearing,,H957,Premium,796,2976046,F100148592,Debit,7.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35527,08D9631128,F100161790,Debit,12.15,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35527,08D9631128,F100161790,Credit,-12.15,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35527,08D9631128,F100161790,Debit,12.15,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15204_L03,Premium Renewal,,H957,Premium,35527,08D9631128,F100161790,Credit,-12.15,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Suspense,BankDraftClearing,P15206_L41,Bank Draft Clearing,,,BankDraft,796,2915142,F100149121,Credit,-156.55,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Cash,BankDraft,P15206_L41,Bank Draft Cash,,,BankDraft,796,2915142,F100149121,Debit,156.55,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Suspense,BankDraftClearing,P15206_L41,Bank Draft Clearing,,H957,Premium,796,2915142,F100149121,Debit,156.55,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Premium Income Renewal,,P15206_L41,Premium Renewal,,H957,Premium,796,2915142,F100149121,Credit,-156.55,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36324,08D8009855,F100168503,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36324,08D8009855,F100168503,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,36324,08D8009855,F100168503,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36324,08D8009855,F100168503,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000039837,F100200537,Debit,95.85,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000039837,F100200537,Credit,-95.85,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000039837,F100200537,Credit,-95.85,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000039837,F100200537,Debit,95.85,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000003791,F100201890,Debit,17.84,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000003791,F100201890,Credit,-17.84,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000003791,F100201890,Credit,-17.84,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000003791,F100201890,Debit,17.84,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000050055,F100193180,Debit,55.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000050055,F100193180,Credit,-55.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000050055,F100193180,Debit,55.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000050055,F100193180,Credit,-55.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36701,08D6746483,F100179334,Debit,24.80,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36701,08D6746483,F100179334,Credit,-24.80,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,36701,08D6746483,F100179334,Credit,-24.80,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36701,08D6746483,F100179334,Debit,24.80,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39512,08D5673511,F100177718,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39512,08D5673511,F100177718,Debit,26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39512,08D5673511,F100177718,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39512,08D5673511,F100177718,Debit,26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000040875,F100192183,Debit,111.45,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000040875,F100192183,Credit,-111.45,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000040875,F100192183,Debit,111.45,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000040875,F100192183,Credit,-111.45,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000038279,F100198770,Debit,78.48,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000038279,F100198770,Credit,-78.48,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000038279,F100198770,Debit,78.48,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000038279,F100198770,Credit,-78.48,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,49823,08D5728830,F100175180,Credit,-80.21,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,49823,08D5728830,F100175180,Debit,80.21,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,49823,08D5728830,F100175180,Debit,80.21,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,49823,08D5728830,F100175180,Credit,-80.21,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,76645,10000010245,F100199068,Debit,39.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,76645,10000010245,F100199068,Credit,-39.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,76645,10000010245,F100199068,Credit,-39.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,76645,10000010245,F100199068,Debit,39.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,49823,08D5739184,F100175180,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,49823,08D5739184,F100175180,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,49823,08D5739184,F100175180,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,49823,08D5739184,F100175180,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39512,08D5111982,F100177880,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39512,08D5111982,F100177880,Debit,26.00,,,false
