Suspense Type,Company,Family Number,Policy Number,Group Number,Group Name,Division Number,Original Cycle Date,Suspense Account,Item Type,Item Status,Item Age,Deposit Amount,Withdrawal Amount,Remaining Deposit Balance,Description,Product LOB,Payment Method,Carrier Code,Processed User,Policy Status,Batch Number
Policy,Unum,F100027399,08D6738570,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,16.00,0.00,4.09,Internal transfer to policy 08D6738570 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027399,08D6738571,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,8.00,0.00,4.13,Internal transfer to policy 08D6738571 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027230,08D6738610,36769,MARRIOTT INTERNATIONAL,0000,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,20.00,0.00,4.91,Internal transfer to policy 08D6738610 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027271,08D6738650,36769,MARRIOTT INTERNATIONAL,0000,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,68.98,0.00,16.00,Internal transfer to policy 08D6738650 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027383,08D6743069,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,20.00,0.00,4.91,Internal transfer to policy 08D6743069 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027383,08D6743070,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,20.00,0.00,4.91,Internal transfer to policy 08D6743070 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027384,08D6767180,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,16.00,0.00,4.09,Internal transfer to policy 08D6767180 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027256,08D6767217,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,16.00,0.00,4.09,Internal transfer to policy 08D6767217 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027304,08D6767292,36769,MARRIOTT INTERNATIONAL,0000,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,8.00,0.00,2.54,Internal transfer to policy 08D6767292 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027295,08D6769626,36769,MARRIOTT INTERNATIONAL,0000,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,80.00,0.00,19.91,Internal transfer to policy 08D6769626 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027334,08D6769629,36769,MARRIOTT INTERNATIONAL,0000,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,80.00,0.00,19.91,Internal transfer to policy 08D6769629 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027384,08D6788770,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,4.00,0.00,1.90,Internal transfer to policy 08D6788770 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027384,08D6788771,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,4.00,0.00,2.23,Internal transfer to policy 08D6788771 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027343,08D6822770,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,40.00,0.00,10.09,Internal transfer to policy 08D6822770 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027343,08D6822774,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,16.00,0.00,4.09,Internal transfer to policy 08D6822774 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100027245,08D7036090,36769,MARRIOTT INTERNATIONAL,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,40.00,0.00,10.09,Internal transfer to policy 08D7036090 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3631
Policy,Unum,F100103351,08D7915335,38389,NFI INDUSTRIES,0001,01/02/2026,ListBill,Internal Transfer to Policy,Partial Processed,108,44.00,0.00,37.98,Internal transfer to policy 08D7915335 suspense,P15204_L02,List Bill,10,Farrah Bean (BDL13),Active,G3632
Policy,Unum,F100081046,08D4280092,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,10.57,0.00,10.40,Internal transfer to policy 08D4280092 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100081003,08D4373888,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,17.33,0.00,1.71,Internal transfer to policy 08D4373888 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100081003,08D4501021,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,9.53,0.00,0.87,Internal transfer to policy 08D4501021 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100032507,08D5050048,,,,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,4075.74,0.00,4075.74,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100082653,08D5050066,,,,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,327.02,0.00,327.02,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100181374,08D5050173,,,,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,125.62,0.00,125.62,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Death Claim,
Policy,Unum,F100118793,08D5050195,,,,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,292.12,0.00,292.12,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100118826,08D5050222,,,,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,267.20,0.00,267.20,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Death Claim,
Policy,Unum,F100037998,08D5050232,,,,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,137.59,0.00,137.59,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100121101,08D5050358,03888,CHARLOTTE COUNTY DAY SCHOOL,0,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,9595.13,0.00,9595.13,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100121056,08D5050388,03888,CHARLOTTE COUNTY DAY SCHOOL,0,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,10097.62,0.00,10097.62,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100120837,08D5050451,03888,CHARLOTTE COUNTY DAY SCHOOL,0,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,3386.81,0.00,3386.81,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100121115,08D5050455,03888,CHARLOTTE COUNTY DAY SCHOOL,0,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,2831.48,0.00,2831.48,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100121130,08D5050496,03888,CHARLOTTE COUNTY DAY SCHOOL,0,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,3265.18,0.00,3265.18,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100121122,08D5050602,03888,CHARLOTTE COUNTY DAY SCHOOL,0,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,6791.56,0.00,6791.56,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100120849,08D5050611,03888,CHARLOTTE COUNTY DAY SCHOOL,0,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,1137.58,0.00,1137.58,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100120848,08D5050613,03888,CHARLOTTE COUNTY DAY SCHOOL,0,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,7303.03,0.00,7303.03,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100071511,08D5050732,,,,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,697.90,0.00,697.90,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100176218,08D5050816,05905,CENTRAL ILLINOIS LIGHT COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,5673.93,0.00,5673.93,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100176075,08D5050969,05905,CENTRAL ILLINOIS LIGHT COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,5492.47,0.00,5492.47,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Death Claim,
Policy,Unum,F100176001,08D5050995,05905,CENTRAL ILLINOIS LIGHT COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,8449.58,0.00,8449.58,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100176133,08D5051063,05905,CENTRAL ILLINOIS LIGHT COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,183.45,0.00,183.45,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100176174,08D5051070,05905,CENTRAL ILLINOIS LIGHT COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,229.31,0.00,229.31,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100203312,08D5051219,06223,TRION BURIAL UNION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,99.70,0.00,99.70,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100203302,08D5051229,06223,TRION BURIAL UNION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,99.70,0.00,99.70,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100203271,08D5051245,06223,TRION BURIAL UNION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,99.70,0.00,99.70,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100089314,08D5051344,06349,CITY OF NEW BERN,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,1307.07,0.00,1307.07,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100075904,08D5051383,07336,HAMILTON COUNTY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,417.74,0.00,417.74,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100075861,08D5051395,07336,HAMILTON COUNTY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,394.81,0.00,394.81,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100075848,08D5051405,07336,HAMILTON COUNTY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,232.30,0.00,232.30,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Death Claim,
Policy,Unum,F100075899,08D5051416,07336,HAMILTON COUNTY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,597.20,0.00,597.20,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100172703,08D5051720,10755,BORDEN MANUFACTURING COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,507.47,0.00,507.47,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100131023,08D5052715,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,325.32,0.00,325.32,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100130887,08D5052719,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,631.72,0.00,631.72,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100131047,08D5052744,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,1028.36,0.00,1028.36,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100131064,08D5052764,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,1262.79,0.00,1262.79,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100130847,08D5052786,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,347.55,0.00,347.55,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100131080,08D5052811,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,529.04,0.00,529.04,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100131087,08D5052813,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,528.22,0.00,528.22,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100130824,08D5052828,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,401.78,0.00,401.78,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Death Claim,
Policy,Unum,F100131073,08D5052835,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,1062.11,0.00,1062.11,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100130914,08D5052950,50065,WASHINGTON EDUCATION ASSOCIATION,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,592.31,0.00,592.31,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100172490,08D5054657,,,,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,7187.91,0.00,7187.91,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100042845,08D5056225,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,2868.30,0.00,2868.30,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100042968,08D5056226,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,3580.20,0.00,3580.20,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100042880,08D5056232,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,2906.32,0.00,2906.32,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100042857,08D5056247,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,1069.70,0.00,1069.70,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100043083,08D5056307,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,2838.51,0.00,2838.51,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100042839,08D5056533,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,15285.84,0.00,15285.84,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100042750,08D5056534,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,1959.20,0.00,1959.20,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100042866,08D5056610,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,7608.48,0.00,7608.48,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100042842,08D5056637,56181,#9000E CASH VALUE,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,2716.53,0.00,2716.53,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100132036,08D5057377,57887,WESTERN MARYLAND RAILWAY COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,225.32,0.00,225.32,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100132157,08D5057484,57887,WESTERN MARYLAND RAILWAY COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,665.00,0.00,665.00,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100132138,08D5057557,57887,WESTERN MARYLAND RAILWAY COMPANY,0000,12/31/2025,DirectBill,Deduct from Policy to Suspense,Active,110,924.22,0.00,924.22,Returned from PolicyExpiry to Account: DirectBill,P15204_L02,Direct Bill,10,,Matured,
Policy,Unum,F100081046,08D5121484,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,4.33,0.00,3.65,Internal transfer to policy 08D5121484 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100081046,08D5351553,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,4.33,0.00,3.28,Internal transfer to policy 08D5351553 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100080996,08D5488847,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,15.58,0.00,6.34,Internal transfer to policy 08D5488847 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100080993,08D6353909,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,14.30,0.00,0.01,Internal transfer to policy 08D6353909 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100080993,08D6353911,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,4.33,0.00,2.55,Internal transfer to policy 08D6353911 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100081017,08D6353914,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,4.33,0.00,2.57,Internal transfer to policy 08D6353914 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100081063,08D6353918,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,26.01,0.00,9.76,Internal transfer to policy 08D6353918 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100081063,08D6353919,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,14.30,0.00,9.70,Internal transfer to policy 08D6353919 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
Policy,Unum,F100081052,08D6754170,30434,DONEGAL MUTUAL INSURANCE CO,0000,12/31/2025,ListBill,Internal Transfer to Policy,Partial Processed,110,19.06,0.00,2.45,Internal transfer to policy 08D6754170 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3618
